"DCID","ProductID","CurrentQuantity","ReorderPoint","LastUpdated"
6,6208,554,93,"2025-10-23T22:43:19.925515"
6,6209,3650,61,"2025-10-23T22:43:19.925515"
6,6210,3037,347,"2025-10-23T22:43:19.925515"
6,6211,915,120,"2025-10-23T22:43:19.925515"
6,6212,3300,92,"2025-10-23T22:43:19.925515"
6,6213,4742,316,"2025-10-23T22:43:19.925515"
6,6214,4970,241,"2025-10-23T22:43:19.925515"
6,6215,859,118,"2025-10-23T22:43:19.925515"
6,6216,2646,416,"2025-10-23T22:43:19.925515"
6,6217,2709,257,"2025-10-23T22:43:19.925515"
6,6218,4166,430,"2025-10-23T22:43:19.925515"
6,6219,2234,340,"2025-10-23T22:43:19.925515"
6,6220,627,74,"2025-10-23T22:43:19.925515"
6,6221,1985,361,"2025-10-23T22:43:19.925515"
6,6222,1672,291,"2025-10-23T22:43:19.925515"
6,6223,591,96,"2025-10-23T22:43:19.925515"
6,6224,2944,73,"2025-10-23T22:43:19.925515"
6,6225,3779,216,"2025-10-23T22:43:19.925515"
6,6226,1952,341,"2025-10-23T22:43:19.925515"
6,6227,966,114,"2025-10-23T22:43:19.925515"
6,6228,616,108,"2025-10-23T22:43:19.925515"
6,6229,1496,244,"2025-10-23T22:43:19.925515"
6,6230,4500,55,"2025-10-23T22:43:19.925515"
6,6231,4288,420,"2025-10-23T22:43:19.925515"
6,6232,3313,199,"2025-10-23T22:43:19.925515"
6,6233,3365,264,"2025-10-23T22:43:19.925515"
6,6234,3025,172,"2025-10-23T22:43:19.925515"
6,6235,847,119,"2025-10-23T22:43:19.925515"
6,6236,1672,241,"2025-10-23T22:43:19.925515"
6,6237,4156,264,"2025-10-23T22:43:19.925515"
6,6238,777,51,"2025-10-23T22:43:19.925515"
6,6239,2123,169,"2025-10-23T22:43:19.925515"
6,6240,4058,418,"2025-10-23T22:43:19.925515"
6,6241,1543,141,"2025-10-23T22:43:19.925515"
6,6242,743,63,"2025-10-23T22:43:19.925515"
6,6243,1902,128,"2025-10-23T22:43:19.925515"
6,6244,2512,321,"2025-10-23T22:43:19.925515"
6,6245,2117,149,"2025-10-23T22:43:19.925515"
6,6246,3483,262,"2025-10-23T22:43:19.925515"
6,6247,1770,254,"2025-10-23T22:43:19.925515"
6,6248,2305,209,"2025-10-23T22:43:19.925515"
6,6249,4746,467,"2025-10-23T22:43:19.925515"
6,6250,3784,92,"2025-10-23T22:43:19.925515"
6,6251,3836,314,"2025-10-23T22:43:19.925515"
6,6252,2385,263,"2025-10-23T22:43:19.925515"
6,6253,4184,343,"2025-10-23T22:43:19.925515"
6,6254,4093,460,"2025-10-23T22:43:19.925515"
6,6255,971,191,"2025-10-23T22:43:19.925515"
6,6256,1656,282,"2025-10-23T22:43:19.925515"
6,6257,4630,494,"2025-10-23T22:43:19.925515"
6,6258,1255,113,"2025-10-23T22:43:19.925515"
6,6259,2035,153,"2025-10-23T22:43:19.925515"
6,6260,981,112,"2025-10-23T22:43:19.925515"
6,6261,1608,296,"2025-10-23T22:43:19.925515"
6,6262,4165,156,"2025-10-23T22:43:19.925515"
6,6263,2560,289,"2025-10-23T22:43:19.925515"
6,6264,3043,72,"2025-10-23T22:43:19.925515"
6,6265,4597,342,"2025-10-23T22:43:19.925515"
6,6266,2264,159,"2025-10-23T22:43:19.925515"
6,6267,2774,289,"2025-10-23T22:43:19.925515"
6,6268,3094,495,"2025-10-23T22:43:19.925515"
6,6269,1879,211,"2025-10-23T22:43:19.925515"
6,6270,1585,119,"2025-10-23T22:43:19.925515"
6,6271,4481,256,"2025-10-23T22:43:19.925515"
6,6272,3667,84,"2025-10-23T22:43:19.925515"
6,6273,4942,481,"2025-10-23T22:43:19.925515"
6,6274,3986,248,"2025-10-23T22:43:19.925515"
6,6275,4321,153,"2025-10-23T22:43:19.925515"
6,6276,4438,142,"2025-10-23T22:43:19.925515"
6,6277,4211,420,"2025-10-23T22:43:19.925515"
6,6278,2125,351,"2025-10-23T22:43:19.925515"
6,6279,621,92,"2025-10-23T22:43:19.925515"
6,6280,1238,213,"2025-10-23T22:43:19.925515"
6,6281,4902,52,"2025-10-23T22:43:19.925515"
6,6282,3954,133,"2025-10-23T22:43:19.925515"
6,6283,2362,107,"2025-10-23T22:43:19.925515"
6,6284,4721,114,"2025-10-23T22:43:19.925515"
6,6285,3917,335,"2025-10-23T22:43:19.925515"
6,6286,922,178,"2025-10-23T22:43:19.925515"
6,6287,583,69,"2025-10-23T22:43:19.925515"
6,6288,4788,444,"2025-10-23T22:43:19.925515"
6,6289,2822,55,"2025-10-23T22:43:19.925515"
6,6290,2258,366,"2025-10-23T22:43:19.925515"
6,6291,3638,355,"2025-10-23T22:43:19.925515"
6,6292,1851,228,"2025-10-23T22:43:19.925515"
6,6293,1489,101,"2025-10-23T22:43:19.925515"
6,6294,4288,172,"2025-10-23T22:43:19.925515"
6,6295,3131,158,"2025-10-23T22:43:19.925515"
6,6296,4888,367,"2025-10-23T22:43:19.925515"
6,6297,4155,142,"2025-10-23T22:43:19.925515"
6,6298,3352,367,"2025-10-23T22:43:19.925515"
6,6299,4178,367,"2025-10-23T22:43:19.925515"
6,6300,4686,182,"2025-10-23T22:43:19.925515"
6,6301,2092,263,"2025-10-23T22:43:19.925515"
6,6302,1684,325,"2025-10-23T22:43:19.925515"
6,6303,4424,94,"2025-10-23T22:43:19.925515"
6,6304,2498,175,"2025-10-23T22:43:19.925515"
6,6305,2501,317,"2025-10-23T22:43:19.925515"
6,6306,3964,303,"2025-10-23T22:43:19.925515"
6,6307,2366,256,"2025-10-23T22:43:19.925515"
6,6308,1984,73,"2025-10-23T22:43:19.925515"
6,6309,4278,358,"2025-10-23T22:43:19.925515"
6,6310,3335,353,"2025-10-23T22:43:19.925515"
6,6311,4584,212,"2025-10-23T22:43:19.925515"
6,6312,3527,93,"2025-10-23T22:43:19.925515"
6,6313,2798,422,"2025-10-23T22:43:19.925515"
6,6314,2089,234,"2025-10-23T22:43:19.925515"
6,6315,4618,74,"2025-10-23T22:43:19.925515"
6,6316,3105,146,"2025-10-23T22:43:19.925515"
6,6317,4704,427,"2025-10-23T22:43:19.925515"
6,6318,3672,251,"2025-10-23T22:43:19.925515"
6,6319,1757,294,"2025-10-23T22:43:19.925515"
6,6320,4191,83,"2025-10-23T22:43:19.925515"
6,6321,1307,193,"2025-10-23T22:43:19.925515"
6,6322,2740,480,"2025-10-23T22:43:19.925515"
6,6323,708,124,"2025-10-23T22:43:19.925515"
6,6324,2775,416,"2025-10-23T22:43:19.925515"
6,6325,3180,422,"2025-10-23T22:43:19.925515"
6,6326,2070,304,"2025-10-23T22:43:19.925515"
6,6327,3245,445,"2025-10-23T22:43:19.925515"
6,6328,2976,265,"2025-10-23T22:43:19.925515"
6,6329,4453,100,"2025-10-23T22:43:19.925515"
6,6330,851,158,"2025-10-23T22:43:19.925515"
6,6331,1618,68,"2025-10-23T22:43:19.925515"
6,6332,4846,350,"2025-10-23T22:43:19.925515"
6,6333,2900,107,"2025-10-23T22:43:19.925515"
6,6334,2015,142,"2025-10-23T22:43:19.925515"
6,6335,4848,169,"2025-10-23T22:43:19.925515"
6,6336,1010,145,"2025-10-23T22:43:19.925515"
6,6337,4527,167,"2025-10-23T22:43:19.925515"
6,6338,3189,122,"2025-10-23T22:43:19.925515"
6,6339,4703,435,"2025-10-23T22:43:19.925515"
6,6340,4679,210,"2025-10-23T22:43:19.925515"
6,6341,4567,53,"2025-10-23T22:43:19.925515"
6,6342,4076,157,"2025-10-23T22:43:19.925515"
6,6343,1494,285,"2025-10-23T22:43:19.925515"
6,6344,632,102,"2025-10-23T22:43:19.925515"
6,6345,2177,349,"2025-10-23T22:43:19.925515"
6,6346,1338,86,"2025-10-23T22:43:19.925515"
6,6347,4374,376,"2025-10-23T22:43:19.925515"
6,6348,4923,108,"2025-10-23T22:43:19.925515"
6,6349,2759,293,"2025-10-23T22:43:19.925515"
6,6350,2873,193,"2025-10-23T22:43:19.925515"
6,6351,3051,257,"2025-10-23T22:43:19.925515"
6,6352,4194,229,"2025-10-23T22:43:19.925515"
6,6353,1088,58,"2025-10-23T22:43:19.925515"
6,6354,1627,139,"2025-10-23T22:43:19.925515"
6,6355,2069,307,"2025-10-23T22:43:19.925515"
6,6356,626,85,"2025-10-23T22:43:19.925515"
6,6357,4876,69,"2025-10-23T22:43:19.925515"
6,6358,1621,193,"2025-10-23T22:43:19.925515"
6,6359,2023,173,"2025-10-23T22:43:19.925515"
6,6360,3599,351,"2025-10-23T22:43:19.925515"
6,6361,2200,362,"2025-10-23T22:43:19.925515"
6,6362,2579,248,"2025-10-23T22:43:19.925515"
6,6363,4317,472,"2025-10-23T22:43:19.925515"
6,6364,610,74,"2025-10-23T22:43:19.925515"
6,6365,4468,165,"2025-10-23T22:43:19.925515"
6,6366,1559,225,"2025-10-23T22:43:19.925515"
6,6367,2048,105,"2025-10-23T22:43:19.925515"
6,6368,2673,201,"2025-10-23T22:43:19.925515"
6,6369,2988,203,"2025-10-23T22:43:19.925515"
6,6370,2873,366,"2025-10-23T22:43:19.925515"
6,6371,4125,486,"2025-10-23T22:43:19.925515"
6,6372,3060,253,"2025-10-23T22:43:19.925515"
6,6373,3874,453,"2025-10-23T22:43:19.925515"
6,6374,2722,345,"2025-10-23T22:43:19.925515"
6,6375,1106,188,"2025-10-23T22:43:19.925515"
6,6376,2056,55,"2025-10-23T22:43:19.925515"
6,6377,1503,75,"2025-10-23T22:43:19.925515"
6,6378,1725,76,"2025-10-23T22:43:19.925515"
6,6379,844,55,"2025-10-23T22:43:19.925515"
6,6380,1669,259,"2025-10-23T22:43:19.925515"
6,6381,2740,455,"2025-10-23T22:43:19.925515"
6,6382,2252,434,"2025-10-23T22:43:19.925515"
6,6383,873,165,"2025-10-23T22:43:19.925515"
6,6384,4517,469,"2025-10-23T22:43:19.925515"
6,6385,4934,231,"2025-10-23T22:43:19.925515"
6,6386,4365,145,"2025-10-23T22:43:19.925515"
6,6387,2328,172,"2025-10-23T22:43:19.925515"
6,6388,4452,355,"2025-10-23T22:43:19.925515"
6,6389,763,60,"2025-10-23T22:43:19.925515"
6,6390,3084,226,"2025-10-23T22:43:19.925515"
6,6391,3163,344,"2025-10-23T22:43:19.925515"
6,6392,3071,353,"2025-10-23T22:43:19.925515"
6,6393,3478,82,"2025-10-23T22:43:19.925515"
6,6394,2037,145,"2025-10-23T22:43:19.925515"
6,6395,2071,162,"2025-10-23T22:43:19.925515"
6,6396,4682,332,"2025-10-23T22:43:19.925515"
6,6397,3840,340,"2025-10-23T22:43:19.925515"
6,6398,1477,168,"2025-10-23T22:43:19.925515"
6,6399,3931,146,"2025-10-23T22:43:19.925515"
6,6400,1379,271,"2025-10-23T22:43:19.925515"
6,6401,3711,500,"2025-10-23T22:43:19.925515"
6,6402,4300,313,"2025-10-23T22:43:19.925515"
6,6403,1674,134,"2025-10-23T22:43:19.925515"
6,6404,3444,95,"2025-10-23T22:43:19.925515"
6,6405,4251,161,"2025-10-23T22:43:19.925515"
6,6406,1399,181,"2025-10-23T22:43:19.925515"
6,6407,789,143,"2025-10-23T22:43:19.925515"
6,6408,3215,260,"2025-10-23T22:43:19.925515"
6,6409,4881,477,"2025-10-23T22:43:19.925515"
6,6410,3232,316,"2025-10-23T22:43:19.925515"
6,6411,4360,197,"2025-10-23T22:43:19.925515"
6,6412,4142,399,"2025-10-23T22:43:19.925515"
6,6413,3190,384,"2025-10-23T22:43:19.925515"
6,6414,3442,124,"2025-10-23T22:43:19.925515"
6,6415,806,79,"2025-10-23T22:43:19.925515"
6,6416,4807,400,"2025-10-23T22:43:19.925515"
6,6417,4988,308,"2025-10-23T22:43:19.925515"
6,6418,3214,443,"2025-10-23T22:43:19.925515"
6,6419,1271,135,"2025-10-23T22:43:19.925515"
6,6420,2941,295,"2025-10-23T22:43:19.925515"
6,6421,3844,477,"2025-10-23T22:43:19.925515"
6,6422,4842,110,"2025-10-23T22:43:19.925515"
6,6423,3727,366,"2025-10-23T22:43:19.925515"
6,6424,3613,151,"2025-10-23T22:43:19.925515"
6,6425,1167,218,"2025-10-23T22:43:19.925515"
6,6426,3017,399,"2025-10-23T22:43:19.925515"
6,6427,3044,382,"2025-10-23T22:43:19.925515"
6,6428,779,79,"2025-10-23T22:43:19.925515"
6,6429,4154,384,"2025-10-23T22:43:19.925515"
6,6430,4125,236,"2025-10-23T22:43:19.925515"
6,6431,4776,92,"2025-10-23T22:43:19.925515"
6,6432,631,69,"2025-10-23T22:43:19.925515"
6,6433,3051,212,"2025-10-23T22:43:19.925515"
6,6434,4627,475,"2025-10-23T22:43:19.925515"
6,6435,3034,90,"2025-10-23T22:43:19.925515"
6,6436,1277,185,"2025-10-23T22:43:19.925515"
6,6437,4897,337,"2025-10-23T22:43:19.925515"
6,6438,895,154,"2025-10-23T22:43:19.925515"
6,6439,2782,183,"2025-10-23T22:43:19.925515"
6,6440,1789,293,"2025-10-23T22:43:19.925515"
6,6441,1526,260,"2025-10-23T22:43:19.925515"
6,6442,3756,90,"2025-10-23T22:43:19.925515"
6,6443,4538,498,"2025-10-23T22:43:19.925515"
6,6444,685,69,"2025-10-23T22:43:19.925515"
6,6445,3055,179,"2025-10-23T22:43:19.925515"
6,6446,3415,472,"2025-10-23T22:43:19.925515"
6,6447,1553,278,"2025-10-23T22:43:19.925515"
6,6448,1101,140,"2025-10-23T22:43:19.925515"
6,6449,2891,315,"2025-10-23T22:43:19.925515"
6,6450,1236,160,"2025-10-23T22:43:19.925515"
6,6451,4649,308,"2025-10-23T22:43:19.925515"
6,6452,2733,141,"2025-10-23T22:43:19.925515"
6,6453,4774,200,"2025-10-23T22:43:19.925515"
6,6454,4637,479,"2025-10-23T22:43:19.925515"
6,6455,4532,65,"2025-10-23T22:43:19.925515"
6,6456,2918,208,"2025-10-23T22:43:19.925515"
6,6457,1362,265,"2025-10-23T22:43:19.925515"
6,6458,3109,226,"2025-10-23T22:43:19.925515"
6,6459,4368,86,"2025-10-23T22:43:19.925515"
6,6460,2293,343,"2025-10-23T22:43:19.925515"
6,6461,3952,335,"2025-10-23T22:43:19.925515"
6,6462,839,102,"2025-10-23T22:43:19.925515"
6,6463,1499,80,"2025-10-23T22:43:19.925515"
6,6464,3079,254,"2025-10-23T22:43:19.925515"
6,6465,3604,173,"2025-10-23T22:43:19.925515"
6,6466,4177,259,"2025-10-23T22:43:19.925515"
6,6467,2237,189,"2025-10-23T22:43:19.925515"
6,6468,2597,262,"2025-10-23T22:43:19.925515"
6,6469,1857,285,"2025-10-23T22:43:19.925515"
6,6470,4342,289,"2025-10-23T22:43:19.925515"
6,6471,2401,296,"2025-10-23T22:43:19.925515"
6,6472,832,80,"2025-10-23T22:43:19.925515"
6,6473,4549,347,"2025-10-23T22:43:19.925515"
6,6474,1392,149,"2025-10-23T22:43:19.925515"
6,6475,3758,435,"2025-10-23T22:43:19.925515"
6,6476,1575,178,"2025-10-23T22:43:19.925515"
6,6477,4833,119,"2025-10-23T22:43:19.925515"
6,6478,1309,61,"2025-10-23T22:43:19.925515"
6,6479,4122,251,"2025-10-23T22:43:19.925515"
6,6480,1219,53,"2025-10-23T22:43:19.925515"
6,6481,2182,323,"2025-10-23T22:43:19.925515"
6,6482,3375,482,"2025-10-23T22:43:19.925515"
6,6483,4729,341,"2025-10-23T22:43:19.925515"
6,6484,4217,201,"2025-10-23T22:43:19.925515"
6,6485,3927,52,"2025-10-23T22:43:19.925515"
6,6486,637,67,"2025-10-23T22:43:19.925515"
6,6487,1691,81,"2025-10-23T22:43:19.925515"
6,6488,3917,382,"2025-10-23T22:43:19.925515"
6,6489,2472,65,"2025-10-23T22:43:19.925515"
6,6490,3168,248,"2025-10-23T22:43:19.925515"
6,6491,4196,392,"2025-10-23T22:43:19.925515"
6,6492,2366,320,"2025-10-23T22:43:19.925515"
6,6493,1797,168,"2025-10-23T22:43:19.925515"
6,6494,744,84,"2025-10-23T22:43:19.925515"
6,6495,4492,84,"2025-10-23T22:43:19.925515"
6,6496,4744,276,"2025-10-23T22:43:19.925515"
6,6497,2151,243,"2025-10-23T22:43:19.925515"
6,6498,3584,115,"2025-10-23T22:43:19.925515"
6,6499,2735,234,"2025-10-23T22:43:19.925515"
6,6500,1963,318,"2025-10-23T22:43:19.925515"
6,6501,2661,160,"2025-10-23T22:43:19.925515"
6,6502,1815,134,"2025-10-23T22:43:19.925515"
6,6503,4212,383,"2025-10-23T22:43:19.925515"
6,6504,4148,241,"2025-10-23T22:43:19.925515"
6,6505,2599,361,"2025-10-23T22:43:19.925515"
6,6506,4818,243,"2025-10-23T22:43:19.925515"
6,6507,3578,275,"2025-10-23T22:43:19.925515"
6,6508,4731,69,"2025-10-23T22:43:19.925515"
6,6509,1936,218,"2025-10-23T22:43:19.925515"
6,6510,3694,319,"2025-10-23T22:43:19.925515"
6,6511,2833,78,"2025-10-23T22:43:19.925515"
6,6512,3318,452,"2025-10-23T22:43:19.925515"
6,6513,2123,253,"2025-10-23T22:43:19.925515"
6,6514,4323,57,"2025-10-23T22:43:19.925515"
6,6515,1774,131,"2025-10-23T22:43:19.925515"
6,6516,4875,376,"2025-10-23T22:43:19.925515"
6,6517,1256,140,"2025-10-23T22:43:19.925515"
6,6518,1597,147,"2025-10-23T22:43:19.925515"
6,6519,1115,119,"2025-10-23T22:43:19.925515"
6,6520,2553,246,"2025-10-23T22:43:19.925515"
6,6521,3960,134,"2025-10-23T22:43:19.925515"
6,6522,997,98,"2025-10-23T22:43:19.925515"
6,6523,650,91,"2025-10-23T22:43:19.925515"
6,6524,4061,170,"2025-10-23T22:43:19.925515"
6,6525,1380,202,"2025-10-23T22:43:19.925515"
6,6526,3027,368,"2025-10-23T22:43:19.925515"
6,6527,2531,157,"2025-10-23T22:43:19.925515"
6,6528,1687,277,"2025-10-23T22:43:19.925515"
6,6529,1875,127,"2025-10-23T22:43:19.925515"
6,6530,1413,210,"2025-10-23T22:43:19.925515"
6,6531,2666,239,"2025-10-23T22:43:19.925515"
6,6532,1090,110,"2025-10-23T22:43:19.925515"
6,6533,2063,142,"2025-10-23T22:43:19.925515"
6,6534,2339,145,"2025-10-23T22:43:19.925515"
6,6535,4759,74,"2025-10-23T22:43:19.925515"
6,6536,2549,234,"2025-10-23T22:43:19.925515"
6,6537,3837,141,"2025-10-23T22:43:19.925515"
6,6538,2084,374,"2025-10-23T22:43:19.925515"
6,6539,552,66,"2025-10-23T22:43:19.925515"
6,6540,2356,63,"2025-10-23T22:43:19.925515"
6,6541,1968,308,"2025-10-23T22:43:19.925515"
6,6542,4541,244,"2025-10-23T22:43:19.925515"
6,6543,4738,374,"2025-10-23T22:43:19.925515"
6,6544,2815,411,"2025-10-23T22:43:19.925515"
6,6545,3062,104,"2025-10-23T22:43:19.925515"
6,6546,1140,178,"2025-10-23T22:43:19.925515"
6,6547,3185,256,"2025-10-23T22:43:19.925515"
6,6548,4882,112,"2025-10-23T22:43:19.925515"
6,6549,2689,135,"2025-10-23T22:43:19.925515"
6,6550,2979,79,"2025-10-23T22:43:19.925515"
6,6551,3865,471,"2025-10-23T22:43:19.925515"
6,6552,610,61,"2025-10-23T22:43:19.925515"
6,6553,2263,201,"2025-10-23T22:43:19.925515"
6,6554,1736,175,"2025-10-23T22:43:19.925515"
6,6555,2086,276,"2025-10-23T22:43:19.925515"
6,6556,4913,383,"2025-10-23T22:43:19.925515"
6,6557,4036,184,"2025-10-23T22:43:19.925515"
6,6558,3595,311,"2025-10-23T22:43:19.925515"
6,6559,837,83,"2025-10-23T22:43:19.925515"
6,6560,4461,382,"2025-10-23T22:43:19.925515"
6,6561,3551,226,"2025-10-23T22:43:19.925515"
6,6562,3482,424,"2025-10-23T22:43:19.925515"
6,6563,2547,414,"2025-10-23T22:43:19.925515"
6,6564,4572,57,"2025-10-23T22:43:19.925515"
6,6565,3812,467,"2025-10-23T22:43:19.925515"
6,6566,3207,439,"2025-10-23T22:43:19.925515"
6,6567,2180,193,"2025-10-23T22:43:19.925515"
6,6568,4053,409,"2025-10-23T22:43:19.925515"
6,6569,647,94,"2025-10-23T22:43:19.925515"
6,6570,942,102,"2025-10-23T22:43:19.925515"
6,6571,955,181,"2025-10-23T22:43:19.925515"
6,6572,2535,219,"2025-10-23T22:43:19.925515"
6,6573,3318,309,"2025-10-23T22:43:19.925515"
6,6574,3999,411,"2025-10-23T22:43:19.925515"
6,6575,691,129,"2025-10-23T22:43:19.925515"
6,6576,2835,496,"2025-10-23T22:43:19.925515"
6,6577,4248,103,"2025-10-23T22:43:19.925515"
6,6578,2785,472,"2025-10-23T22:43:19.925515"
6,6579,758,79,"2025-10-23T22:43:19.925515"
6,6580,3025,139,"2025-10-23T22:43:19.925515"
6,6581,2553,222,"2025-10-23T22:43:19.925515"
6,6582,1018,64,"2025-10-23T22:43:19.925515"
6,6583,3039,317,"2025-10-23T22:43:19.925515"
6,6584,921,68,"2025-10-23T22:43:19.925515"
6,6585,3819,290,"2025-10-23T22:43:19.925515"
6,6586,2005,155,"2025-10-23T22:43:19.925515"
6,6587,4537,440,"2025-10-23T22:43:19.925515"
6,6588,2985,232,"2025-10-23T22:43:19.925515"
6,6589,1988,250,"2025-10-23T22:43:19.925515"
6,6590,1820,50,"2025-10-23T22:43:19.925515"
6,6591,1065,67,"2025-10-23T22:43:19.925515"
6,6592,4815,208,"2025-10-23T22:43:19.925515"
6,6593,4501,129,"2025-10-23T22:43:19.925515"
6,6594,4347,487,"2025-10-23T22:43:19.925515"
6,6595,1191,92,"2025-10-23T22:43:19.925515"
6,6596,3895,114,"2025-10-23T22:43:19.925515"
6,6597,4139,258,"2025-10-23T22:43:19.925515"
6,6598,3142,415,"2025-10-23T22:43:19.925515"
6,6599,2842,282,"2025-10-23T22:43:19.925515"
6,6600,865,119,"2025-10-23T22:43:19.925515"
6,6601,561,60,"2025-10-23T22:43:19.925515"
6,6602,4083,316,"2025-10-23T22:43:19.925515"
6,6603,532,84,"2025-10-23T22:43:19.925515"
6,6604,2954,327,"2025-10-23T22:43:19.925515"
6,6605,3247,97,"2025-10-23T22:43:19.925515"
6,6606,995,53,"2025-10-23T22:43:19.925515"
6,6607,3855,163,"2025-10-23T22:43:19.925515"
6,6608,746,53,"2025-10-23T22:43:19.925515"
6,6609,893,109,"2025-10-23T22:43:19.925515"
6,6610,1694,273,"2025-10-23T22:43:19.925515"
6,6611,3006,338,"2025-10-23T22:43:19.925515"
6,6612,2670,393,"2025-10-23T22:43:19.925515"
6,6613,2159,148,"2025-10-23T22:43:19.925515"
6,6614,983,67,"2025-10-23T22:43:19.925515"
6,6615,2006,227,"2025-10-23T22:43:19.925515"
6,6616,2734,87,"2025-10-23T22:43:19.925515"
6,6617,2110,297,"2025-10-23T22:43:19.925515"
6,6618,4112,337,"2025-10-23T22:43:19.925515"
6,6619,1102,108,"2025-10-23T22:43:19.925515"
6,6620,1760,341,"2025-10-23T22:43:19.925515"
6,6621,4677,358,"2025-10-23T22:43:19.925515"
6,6622,2862,256,"2025-10-23T22:43:19.925515"
6,6623,4288,129,"2025-10-23T22:43:19.925515"
6,6624,2451,273,"2025-10-23T22:43:19.925515"
6,6625,4500,274,"2025-10-23T22:43:19.925515"
6,6626,2951,179,"2025-10-23T22:43:19.925515"
6,6627,871,50,"2025-10-23T22:43:19.925515"
6,6628,2132,313,"2025-10-23T22:43:19.925515"
6,6629,572,63,"2025-10-23T22:43:19.925515"
6,6630,2332,227,"2025-10-23T22:43:19.925515"
6,6631,1111,116,"2025-10-23T22:43:19.925515"
6,6632,557,86,"2025-10-23T22:43:19.925515"
6,6633,4211,155,"2025-10-23T22:43:19.925515"
6,6634,4767,59,"2025-10-23T22:43:19.925515"
6,6635,3965,258,"2025-10-23T22:43:19.925515"
6,6636,2344,154,"2025-10-23T22:43:19.925515"
6,6637,3653,272,"2025-10-23T22:43:19.925515"
6,6638,2268,336,"2025-10-23T22:43:19.925515"
6,6639,941,124,"2025-10-23T22:43:19.925515"
6,6640,1998,227,"2025-10-23T22:43:19.925515"
6,6641,792,130,"2025-10-23T22:43:19.925515"
6,6642,3706,266,"2025-10-23T22:43:19.925515"
6,6643,4693,85,"2025-10-23T22:43:19.925515"
6,6644,3030,316,"2025-10-23T22:43:19.925515"
6,6645,2276,202,"2025-10-23T22:43:19.925515"
6,6646,1118,87,"2025-10-23T22:43:19.925515"
6,6647,1749,100,"2025-10-23T22:43:19.925515"
6,6648,2854,337,"2025-10-23T22:43:19.925515"
6,6649,3314,426,"2025-10-23T22:43:19.925515"
6,6650,1130,92,"2025-10-23T22:43:19.925515"
6,6651,2563,74,"2025-10-23T22:43:19.925515"
6,6652,654,83,"2025-10-23T22:43:19.925515"
6,6653,1510,100,"2025-10-23T22:43:19.925515"
6,6654,1710,198,"2025-10-23T22:43:19.925515"
6,6655,4533,368,"2025-10-23T22:43:19.925515"
6,6656,968,142,"2025-10-23T22:43:19.925515"
6,6657,4311,335,"2025-10-23T22:43:19.925515"
6,6658,3787,56,"2025-10-23T22:43:19.925515"
6,6659,3530,84,"2025-10-23T22:43:19.925515"
6,6660,2804,143,"2025-10-23T22:43:19.925515"
6,6661,1763,93,"2025-10-23T22:43:19.925515"
6,6662,2210,301,"2025-10-23T22:43:19.925515"
6,6663,3969,231,"2025-10-23T22:43:19.925515"
6,6664,1499,141,"2025-10-23T22:43:19.925515"
6,6665,3464,261,"2025-10-23T22:43:19.925515"
6,6666,1608,148,"2025-10-23T22:43:19.925515"
6,6667,1537,189,"2025-10-23T22:43:19.925515"
6,6668,1705,130,"2025-10-23T22:43:19.925515"
6,6669,3595,144,"2025-10-23T22:43:19.925515"
6,6670,911,110,"2025-10-23T22:43:19.925515"
6,6671,2097,278,"2025-10-23T22:43:19.925515"
6,6672,2140,72,"2025-10-23T22:43:19.925515"
6,6673,4866,374,"2025-10-23T22:43:19.925515"
6,6674,634,76,"2025-10-23T22:43:19.925515"
6,6675,3522,467,"2025-10-23T22:43:19.925515"
6,6676,1288,232,"2025-10-23T22:43:19.925515"
6,6677,543,52,"2025-10-23T22:43:19.925515"
6,6678,4831,107,"2025-10-23T22:43:19.925515"
6,6679,2967,305,"2025-10-23T22:43:19.925515"
6,6680,3384,191,"2025-10-23T22:43:19.925515"
6,6681,2889,435,"2025-10-23T22:43:19.925515"
6,6682,2843,472,"2025-10-23T22:43:19.925515"
6,6683,3914,69,"2025-10-23T22:43:19.925515"
6,6684,3198,496,"2025-10-23T22:43:19.925515"
6,6685,3434,482,"2025-10-23T22:43:19.925515"
6,6686,552,61,"2025-10-23T22:43:19.925515"
6,6687,2227,78,"2025-10-23T22:43:19.925515"
6,6688,4855,358,"2025-10-23T22:43:19.925515"
6,6689,4872,409,"2025-10-23T22:43:19.925515"
6,6690,544,69,"2025-10-23T22:43:19.925515"
6,6691,1364,265,"2025-10-23T22:43:19.925515"
6,6692,856,124,"2025-10-23T22:43:19.925515"
6,6693,1626,112,"2025-10-23T22:43:19.925515"
6,6694,4279,462,"2025-10-23T22:43:19.925515"
6,6695,3623,117,"2025-10-23T22:43:19.925515"
6,6696,4439,450,"2025-10-23T22:43:19.925515"
6,6697,3414,182,"2025-10-23T22:43:19.925515"
6,6698,681,131,"2025-10-23T22:43:19.925515"
6,6699,3750,468,"2025-10-23T22:43:19.925515"
6,6700,2774,354,"2025-10-23T22:43:19.925515"
6,6701,1970,116,"2025-10-23T22:43:19.925515"
6,6702,4329,429,"2025-10-23T22:43:19.925515"
6,6703,2113,238,"2025-10-23T22:43:19.925515"
6,6704,4222,471,"2025-10-23T22:43:19.925515"
6,6705,2262,74,"2025-10-23T22:43:19.925515"
6,6706,4542,187,"2025-10-23T22:43:19.925515"
6,6707,1759,315,"2025-10-23T22:43:19.925515"
6,6708,1381,69,"2025-10-23T22:43:19.925515"
